CompId,cid
555,19166
556,30431
556,14315
556,30505
557,6812
558,278
558,25871
559,35926
559,27690
559,18029
560,7220
560,33715
560,24964
560,23022
561,19557
561,10794
562,9263
562,16189
562,35077
562,23602
562,6798
562,34085
562,1251
563,27837
563,459
563,35926
563,12347
563,8144
563,18029
563,1154
563,26890
563,4362
563,1460
563,35246
563,31369
564,12801
564,14941
565,12357
565,27662
565,12700
565,22923
565,3862
565,20728
565,5407
565,9263
565,31706
565,26934
565,28834
565,19780
566,12979
566,2436
566,20254
566,17294
566,10541
566,18439
566,29553
566,28706
566,17350
567,28458
567,27920
567,10210
568,6812
568,7990
568,27690
568,13786
568,35926
568,31838
568,27755
568,5646
568,8144
568,30025
568,26890
569,10614
569,6541
569,28834
569,19780
570,29742
570,24951
570,15164
570,9448
570,16531
571,2954
571,12863
572,23117
573,17639
573,28968
573,19293
573,596
574,12401
574,24259
575,23117
575,7210
576,30212
576,30877
576,17296
576,35582
576,4648
576,30434
576,4792
576,1140
576,9021
577,28268
577,1164
577,2410
577,4289
577,12864
577,26110
578,12801
578,14873
578,14941
578,23117
579,34634
579,11909
579,14129
579,23426
579,19148
579,34942
579,34572
579,17020
579,14038
579,6049
579,9095
579,32528
579,11834
579,6046
579,8009
580,23117
580,28385
580,21478
581,26526
582,7330
582,1251
582,34007
582,32574
582,11634
583,27690
583,8144
583,5646
583,11686
583,10932
583,26890
584,19780
584,9263
584,3953
584,6541
584,17928
584,9049
584,24206
584,28834
585,6812
585,5412
585,17296
586,31816
586,22119
586,30999
586,16241
586,3973
586,8489
586,31491
587,21349
588,5918
588,11105
588,21046
588,13119
589,32941
589,25022
589,21338
589,29463
589,14564
590,35077
590,12401
590,33893
590,30505
591,14561
591,30167
591,11288
592,16739
592,19484
592,29167
592,20312
592,19764
592,15327
592,292
592,13786
592,12658
592,22553
592,13613
593,32646
594,26173
594,25545
594,25029
595,20344
595,459
595,9263
596,1938
596,27690
597,27842
597,10747
597,30505
597,7210
598,1888
598,30611
598,25545
598,11976
598,317
598,9874
598,7353
598,2979
599,33795
599,34752
599,31369
599,26890
599,18592
599,27228
600,2410
600,7946
600,15215
600,31369
600,19498
600,12073
600,14166
600,34838
600,24330
600,9740
600,34622
600,1287
600,10864
600,3389
600,6677
600,35121
600,35077
601,1625
601,23117
601,9263
601,8144
602,35926
602,6923
602,23117
602,30505
602,20571
602,12801
602,12347
602,6812
603,22891
604,8308
604,35075
604,12717
604,14588
605,4294
605,5167
605,5971
605,5248
606,35077
607,8495
607,1251
607,8149
607,7330
607,6677
607,31404
607,18645
607,11870
607,31369
607,6409
608,30726
608,16189
608,7071
608,9263
608,20803
609,17757
609,35480
609,33405
609,14191
610,27553
611,3879
612,35568
612,32471
612,21412
612,27331
613,21028
613,20110
613,17961
613,35652
613,26621
613,7330
613,3259
614,27148
614,13786
615,8144
615,4792
615,12801
615,8569
615,26890
616,22302
616,4342
616,18788
617,8990
618,27837
618,12347
618,23117
618,7210
618,21230
618,1715
618,8144
618,6119
618,4561
619,12566
619,10377
619,4554
619,17522
619,5897
619,30956
619,18325
619,4661
619,26319
620,9263
620,26045
621,35324
621,9042
621,1986
621,9621
621,1645
621,35171
621,31911
621,4040
621,9283
621,35222
622,34680
622,27837
622,9263
622,18396
622,35926
622,8144
623,4792
623,23117
623,21478
623,12964
623,29098
623,31959
623,7210
623,30212
623,20687
624,30505
625,28927
625,5004
625,16072
626,15638
626,14941
627,27699
627,35077
627,459
627,1067
627,18029
627,16189
627,18215
627,12347
628,27837
629,12689
629,17265
629,1733
630,9392
630,26866
630,31587
630,12252
630,19182
631,27837
631,24420
631,8495
631,6677
631,8144
631,21478
632,23117
632,7210
633,9263
633,23290
633,6797
634,33642
634,14941
634,8144
634,12801
634,6923
635,10321
636,4792
636,8144
637,1950
637,16407
637,2195
637,16380
637,7946
637,4882
637,2249
637,29865
637,27050
638,21381
638,21478
639,14485
640,26389
640,12105
640,17984
640,23796
640,30859
640,31739
640,264
640,22513
640,23107
640,27454
640,21990
640,15623
641,12801
641,24742
641,6142
642,5369
643,30025
643,7330
643,10864
643,14646
643,26876
643,3259
643,1251
643,271
643,34752
643,9162
643,35722
643,31404
644,34256
644,32751
644,28500
644,15255
644,20249
644,27064
644,15068
644,812
644,4362
644,35077
644,26718
645,16082
645,8393
645,10472
646,23117
646,28968
647,12401
647,33083
647,23829
647,17928
647,33893
647,17143
647,15435
647,18086
647,1717
647,34708
648,21183
648,31325
648,25840
648,3208
648,30212
648,11779
648,1733
649,14043
649,2488
649,22014
649,8144
649,29098
650,12347
650,5407
650,29382
651,30877
651,8569
651,34146
651,21478
652,27837
652,23117
652,12347
653,26376
653,4362
653,30505
653,4923
653,1938
653,19181
654,18026
655,34736
655,5905
655,23978
655,253
655,11586
656,12700
657,32334
657,35077
658,34127
658,24596
659,459
659,11686
659,7655
659,4362
660,14941
661,13566
661,16399
661,17219
661,7210
662,17967
662,9186
663,19673
663,18658
663,15924
663,8825
663,19496
663,6092
663,1005
663,12347
663,19268
663,716
664,33213
665,27346
665,1097
665,35926
665,12120
665,24742
665,1813
666,28227
667,10435
667,26865
667,25956
667,27117
667,27282
667,28143
667,24914
667,24452
668,23117
668,1733
668,17265
669,16854
670,21478
670,23117
671,11686
671,1359
671,1813
671,30505
671,1938
671,27690
671,459
671,6812
672,33301
673,27837
673,27148
673,5998
673,32355
673,18940
673,8115
673,9561
673,15873
673,12267
673,35252
673,5622
673,7210
674,33074
674,27839
674,30575
675,2701
675,24325
675,28968
675,23117
675,9186
676,5633
676,35660
676,11543
676,745
677,9263
677,23998
677,18338
677,27914
677,1717
677,33893
677,27017
677,813
677,6891
677,1938
678,17219
678,31586
679,2328
680,20768
680,26434
680,24438
680,35946
680,34742
680,33520
680,27699
681,23117
681,1983
681,12954
681,14916
681,17265
681,20768
681,15894
681,6677
681,7682
681,31745
681,32502
681,10758
681,22638
681,11163
681,8702
681,17987
682,35926
683,18029
684,19597
684,20619
684,11587
684,33975
685,11160
685,6511
686,20025
686,32462
686,28864
686,31690
686,22
686,18652
686,31369
686,1251
686,27690
686,22014
687,7990
687,7601
687,18029
687,8144
687,12347
688,12950
688,13391
688,7019
689,6798
689,31199
690,16397
690,17967
690,4362
690,1938
691,7123
692,4362
692,20282
692,22891
693,9263
693,4069
693,7057
693,10799
693,347
693,15461
694,35396
694,13718
694,17435
694,31279
694,29652
694,4959
694,8663
694,35081
695,15541
695,28556
695,2289
695,24628
695,19035
696,28385
696,30877
696,30505
697,7620
698,2268
698,10817
698,459
698,12658
698,28458
698,33729
699,1995
699,12689
700,32599
701,15693
701,17311
701,7915
702,22400
703,10976
704,10099
705,9263
706,9263
706,20005
706,21478
706,8144
707,27690
707,459
707,10419
707,27837
708,2525
708,18967
708,15760
708,21159
708,4913
708,22843
708,1400
708,21396
708,35683
708,17951
708,5608
709,2206
710,13367
710,22571
710,13338
711,1251
711,5737
711,7330
711,20209
711,9607
711,35932
711,35926
711,27690
712,459
713,459
713,8144
713,6677
713,3227
713,11686
714,27837
714,14941
714,6923
714,4271
715,15458
715,9375
716,27204
717,1667
717,21478
717,20768
717,16605
717,27837
718,25741
719,27837
719,3953
719,4824
720,12967
720,21852
720,20113
720,1154
721,30505
721,35077
721,6599
721,25956
721,27117
721,1938
722,19251
722,35258
722,7057
722,17708
722,1458
722,35423
722,22753
723,27928
723,22165
724,24549
724,23117
724,21478
725,28864
725,9263
725,30505
725,23117
726,23117
726,35926
727,27025
727,29284
727,9354
727,33176
727,35077
727,5564
727,25214
728,7289
728,28305
728,9272
728,1205
729,7210
729,12801
729,26376
729,28864
729,17967
729,23117
730,23117
730,26890
730,35926
730,21478
730,28864
730,30212
730,26718
731,5623
731,3304
731,30505
731,6812
731,13786
731,32862
731,22648
731,16193
731,27851
731,3348
732,1251
732,31690
732,3259
732,7330
732,12089
732,34752
732,13786
732,12954
733,34446
733,6812
734,13655
734,14533
735,12101
735,17915
735,5184
735,27690
735,35926
736,26890
736,27837
736,27690
736,22393
736,26208
736,19392
736,7686
736,30947
737,31785
737,23037
737,19040
737,13457
737,28253
737,32926
738,19498
738,31369
738,10747
738,10419
738,3984
738,18465
738,1251
739,31785
739,23037
739,19040
739,28253
739,13457
739,32926
740,21880
740,34252
740,8360
740,29321
740,30251
740,14248
740,29061
740,16640
740,13732
741,19955
742,11288
742,17546
742,11896
742,6798
742,2410
742,22014
742,35077
743,26231
743,29098
743,3989
743,22568
743,323
743,1703
743,17286
743,21283
743,17291
743,6296
743,18402
743,27612
743,17983
744,9971
744,16230
744,24250
744,11774
744,3395
744,19014
744,23079
744,7956
745,2249
745,936
745,9298
746,8144
746,22891
747,18297
747,12401
747,19780
747,16216
748,29652
748,10724
748,32596
749,22915
749,7486
749,28864
749,12801
749,6923
749,23405
749,14941
749,7210
749,21478
749,2484
749,1983
750,33213
751,17967
751,23988
751,21338
751,2319
751,10262
751,12269
752,34638
752,17296
753,9263
754,28968
754,1088
755,18647
755,16530
755,14892
755,30596
756,28968
757,9263
757,23249
758,16189
758,29267
758,11421
758,1458
759,18297
759,26890
759,8144
759,3953
759,27690
759,21352
759,5407
759,27837
759,11065
760,1329
761,28834
761,1938
762,30431
763,9263
763,35926
763,27837
763,18029
763,1251
763,28758
763,30961
764,26376
764,15197
764,24628
764,35121
764,34383
764,16227
765,17265
765,1733
765,12801
765,14941
765,2967
765,6812
765,27837
765,23117
765,19633
765,7210
766,5206
766,3344
767,21381
767,22
767,8495
768,35077
769,18029
769,12801
769,1251
769,465
770,19618
770,12700
771,9263
772,33201
773,12801
773,14941
774,6092
774,17708
774,27727
775,35286
775,24722
775,30879
775,10435
775,17219
775,7071
775,31462
775,32413
775,27755
775,5217
775,10136
775,4362
775,7074
775,8144
775,28500
775,30025
775,30726
775,27837
775,35077
776,24138
776,19474
777,31369
777,27837
777,8144
777,22891
778,12919
778,22399
778,16216
778,18086
778,27552
778,27092
778,16282
778,33502
779,1851
780,12347
781,1733
781,27837
781,23117
782,1460
782,31369
782,35926
782,27837
783,1938
784,13281
784,20489
784,19513
784,12542
785,15229
785,14941
786,28968
786,23522
786,24123
787,21659
787,8144
787,9263
787,27837
788,13717
788,33078
788,7359
788,2268
789,6812
789,19780
789,12347
790,27839
790,28458
790,16407
791,5685
791,33181
791,15530
791,13142
792,23299
792,33518
792,29195
792,278
792,459
792,6812
792,21487
793,23117
793,5052
793,8495
794,17348
794,11512
794,20612
794,16728
795,6812
795,14941
795,12801
795,31680
795,14176
795,12331
795,34333
796,11874
796,1759
796,1261
796,22598
796,21344
796,19793
796,14503
797,11686
797,26735
797,7655
797,23998
797,459
798,7071
798,12518
798,30726
799,21801
799,1112
799,18443
799,22643
799,33961
799,20968
799,23633
799,9789
799,2914
799,28306
799,12348
799,17090
799,1309
799,6858
800,30400
800,15680
800,20340
800,17590
800,24395
801,20126
801,19834
801,854
801,3547
801,35508
801,8461
801,20253
802,19193
802,5405
802,21331
802,19189
802,12711
802,15332
802,2949
802,13629
802,5405
802,14323
802,34640
803,1983
803,4323
803,27284
803,31325
803,12801
803,6923
803,8144
804,26718
804,17961
805,12347
806,6677
806,6979
806,22430
806,27837
806,34682
806,4715
806,17793
806,9971
806,8870
806,459
806,7946
806,12401
806,33502
807,2502
807,13786
807,22014
807,6665
807,29951
807,5055
808,12347
808,9819
808,15537
809,3447
809,13196
809,11776
809,17546
810,9727
811,459
811,6684
811,28302
811,30630
811,20079
812,27690
813,35695
813,13945
813,865
813,24377
813,25236
813,15098
814,8144
814,12347
814,22798
814,17265
814,25820
814,1733
814,31369
814,4362
814,14941
815,15890
815,17085
815,4923
815,8960
816,30431
816,27837
817,6577
817,15089
817,28989
817,28934
817,13041
817,19140
817,27883
817,10188
818,9263
818,8144
818,21852
818,9605
818,15817
818,22952
818,35496
818,35220
818,19119
818,15043
818,18816
818,1733
819,1995
819,32355
819,2356
819,20152
819,8115
819,1584
819,9561
820,6491
820,23151
820,12261
820,23060
820,7074
821,18029
822,8144
822,26890
822,9263
822,21478
822,6908
822,30431
822,17243
823,27690
823,21478
823,23117
824,21478
824,8705
824,23117
824,7210
825,9263
825,32528
825,16072
825,16539
825,30052
825,31907
825,5330
825,7220
826,32041
826,6175
827,1097
827,27837
827,27208
827,9263
827,10419
827,35926
827,2268
828,18465
828,3868
828,13740
828,27488
828,25813
828,32613
828,10588
828,30474
829,14167
830,1733
831,35926
831,8149
831,2268
831,10864
831,25048
831,12401
831,24749
831,2211
831,7330
831,1154
831,14564
831,1786
831,6677
831,32490
831,12801
831,22014
832,1938
832,28834
833,32528
833,5519
833,34256
833,24284
833,7601
833,24310
833,6812
833,2410
833,19793
833,35926
833,30431
833,12566
833,11100
833,22294
833,34842
833,18888
833,28401
833,7524
833,27538
833,9434
833,33859
833,3953
833,21106
833,7665
833,26890
834,11406
835,21478
835,3953
836,18172
836,19376
836,12347
837,2328
837,1791
837,32842
837,5607
838,1733
838,27837
838,1261
839,29627
839,23117
840,7166
840,35652
840,14747
840,18857
840,20113
840,10864
841,12526
842,12347
842,459
842,8144
842,19780
842,7210
843,9263
843,459
843,17876
844,2298
844,30432
844,16305
844,21580
844,35121
845,7655
845,6812
845,7880
846,30505
846,27837
847,18593
847,27727
847,5317
847,25736
847,730
848,15504
849,11825
849,19780
849,3701
849,23117
850,25545
850,33910
850,6918
850,1986
851,17066
851,31325
851,17138
851,9013
852,20099
852,27839
852,15560
852,22014
852,26556
852,27017
852,24020
852,1154
852,2410
852,21473
852,16189
852,29826
852,6677
852,12347
852,32293
853,21478
853,27837
853,3953
854,33401
855,9263
855,28768
856,28500
856,27839
856,27699
856,14265
856,35764
856,15020
856,33729
857,24680
857,8910
857,25931
857,23828
857,7210
858,23117
858,35926
858,8144
858,14941
858,17265
859,23117
859,17967
859,26890
859,21478
859,9649
859,14941
859,7330
859,28864
860,35582
860,16041
860,17967
860,11288
860,1733
861,23602
861,11232
861,7594
861,5460
861,7601
861,14941
861,8144
861,35926
861,3953
861,27837
861,26890
861,33944
861,9263
862,30025
862,7543
862,29627
862,30386
862,5646
862,22302
862,5737
862,22491
862,14337
862,994
862,26379
862,10864
862,32297
862,12909
862,25074
862,34413
862,19181
862,16075
862,7655
862,6046
862,18086
862,5407
862,26890
862,27837
862,9263
862,35926
862,21478
862,14480
862,27690
862,12347
862,32462
862,517
862,20005
863,15549
863,34930
863,8996
863,34007
863,12713
864,4339
865,29098
865,23602
865,18029
865,23998
865,33584
865,459
865,19829
865,17576
865,23988
865,12150
866,33582
866,24307
866,4495
866,7622
866,34997
866,5210
866,33910
866,22158
867,26890
867,8144
867,18029
868,213
868,11209
868,19944
868,18794
868,34652
868,28297
868,32144
869,25384
869,23117
869,19955
870,17265
871,27837
871,18029
871,23506
871,11686
872,7210
873,27088
873,25108
873,17453
873,3237
873,15786
873,4841
873,22612
873,35877
873,33322
873,28492
873,28400
873,15067
873,14216
873,17135
873,14989
873,35328
873,19048
873,17992
873,6197
873,9154
873,27982
873,17589
873,23586
873,2831
874,2268
874,22891
874,17941
874,7620
874,15960
874,27839
874,7565
874,9971
874,6175
874,13823
874,32971
874,22871
874,27561
874,9095
874,27284
875,9263
876,23117
876,26376
877,15548
877,35926
877,8144
877,35114
877,11754
877,16251
877,27690
877,7210
877,30214
878,30382
878,16145
878,34538
879,30505
879,18252
879,2604
880,7210
880,17219
880,21478
880,23117
880,30877
881,21478
881,7210
881,9273
881,8722
881,6923
881,17318
881,33878
881,1949
881,35077
881,35722
881,29295
882,8278
882,13930
883,27839
883,16189
884,32760
884,25154
884,9713
884,8408
884,6337
884,33893
884,23219
884,3447
884,12401
884,2410
884,7071
885,9365
885,26105
885,1024
885,22531
885,34422
885,11467
885,7453
885,25172
886,6812
886,30505
887,766
887,29035
887,9577
887,31326
887,19127
888,5055
889,16753
889,23727
889,4714
889,9807
889,17736
889,20807
890,28968
891,18862
892,8144
892,21478
892,27837
892,26890
893,19973
893,1259
893,22977
893,29652
893,20340
893,13382
893,3436
894,12526
894,21144
895,20282
895,27837
895,13130
895,30510
895,20231
895,21521
896,26202
897,10368
897,23340
897,26464
898,6812
898,18029
898,23602
898,20601
898,33944
899,1067
899,2143
900,10435
900,30505
900,27837
900,4792
901,12737
902,1097
902,6891
903,4362
904,29627
905,1251
906,2195
906,19392
906,12526
906,6677
906,30025
906,35121
906,7946
906,27837
906,35926
907,28768
907,22157
907,27538
907,9263
908,6812
908,19780
908,19262
908,28834
909,14941
909,12801
910,35926
910,7446
910,23117
910,12713
911,26376
911,34752
911,459
912,6812
912,7071
913,9438
914,1610
914,5407
914,16380
915,16499
916,18951
916,11811
916,9216
917,7023
917,27549
917,5706
917,841
918,17546
919,35722
919,17265
919,1983
919,30877
919,12801
919,14941
919,13786
919,27532
919,13087
919,9263
920,28000
920,6665
921,11991
921,16072
922,28294
923,20768
924,4344
925,34732
925,19357
926,34634
926,17034
926,11795
926,25608
926,13456
927,26848
928,23840
928,10310
928,12023
928,16957
928,33052
928,7184
928,8144
928,6812
928,27837
928,9765
928,4687
928,26492
928,33228
928,278
929,2836
930,837
930,16375
930,3461
930,30722
930,34696
930,32600
930,14312
930,27807
930,34707
930,33679
931,9263
931,27837
931,4362
931,6812
931,26890
932,5407
932,35926
932,9263
932,1938
932,7601
932,27837
932,30431
932,12347
933,31055
934,28011
935,16231
935,26226
935,28195
935,8108
935,28968
935,26726
935,12055
935,23631
936,31369
936,3841
936,16876
936,10817
936,1251
936,18029
936,4652
936,27837
936,8144
937,35926
938,11039
938,33550
938,13591
938,4098
938,1584
939,1264
939,3065
940,26082
940,17265
940,32861
940,1733
940,21478
941,19780
941,28834
941,17928
942,627
943,619
943,12401
944,2686
945,26233
945,14315
946,10622
946,28259
946,23150
946,31470
946,24029
947,23117
948,7946
948,23909
948,11284
948,18530
949,32432
949,35618
949,11972
950,32832
950,15269
950,31835
950,35642
951,2410
951,5083
951,20955
951,35235
952,30505
952,6812
953,16041
953,24806
953,23405
954,1251
954,1733
954,1983
954,8600
954,27839
955,6245
955,30670
955,7601
955,1329
955,10419
955,27837
956,9263
956,27837
956,23117
956,8144
956,22891
956,21478
957,27486
958,23301
958,20601
958,23998
958,6812
958,35926
958,27837
958,30505
959,1223
959,10661
959,17028
959,23972
959,7330
959,11330
959,31680
959,19780
959,1251
959,23998
959,27690
959,21478
959,16189
959,24653
959,27148
959,11239
959,26082
959,13731
959,26890
960,14941
960,29125
960,33489
960,25048
960,26376
960,32490
960,28458
960,30505
960,35926
960,30431
960,27690
960,15509
960,21478
961,17222
962,9263
963,25931
963,17219
963,17967
964,26089
964,10759
965,13999
965,25079
965,12928
965,14407
965,733
965,168
965,6671
965,9834
965,34775
965,25609
965,13502
965,28093
965,17372
965,2386
966,22891
966,15229
966,17265
967,4792
967,30877
967,7210
967,9263
