CompId,供应商,注册资金,成立日期,所属地区,参保人数,企业类型,投资主体,上市与否
15591,大韩电子（烟台）有限公司,7986,17,370600,1052,2,2,3
15592,山东聊城东岳电机有限公司,50,21,371500,0,2,3,3
15593,天津市鑫明紧固件有限责任公司,50,18,120000,8,2,3,3
15594,十堰市普莱德汽车零部件有限责任公司,200,15,420300,44,2,3,3
15595,沧州兴康源电气有限公司,1000,7,130900,24,2,3,3
15596,杭州百盛电镀有限公司,800,19,330100,122,2,3,3
15597,福建众邦铝业有限公司,1000,4,350100,0,2,3,3
15598,福州福光橡塑有限公司,5913,26,350100,205,2,2,3
15599,迪发密封技术（天津）有限公司,557,12,120000,42,2,2,3
15600,上海三民汽车塑料件有限公司,164,27,310000,6,2,3,3
15601,湖北骏腾发自动焊接装备有限公司,1272,15,420900,0,2,3,3
15602,北京摩托菲尔汽车技术有限公司,1750,7,110000,4,2,3,3
15603,广州富士汽车整线集成有限公司,2050,12,440100,80,2,2,3
15604,天津市百利纽泰克电气科技有限公司,5500,18,120000,99,2,3,3
15605,陕西捷普控制技术有限公司,3361,13,610100,2,2,3,3
15606,石家庄泽群汽车配件有限公司,30,14,130100,0,2,3,3
15607,采埃孚传动技术（苏州）有限公司,200,24,320500,0,2,2,3
15608,湖北华阳汽车制动器有限公司,7395,27,420300,205,1,3,2
15609,广州大钧离合器有限公司,600,16,440100,27,2,3,3
15610,无锡市惠运电气制造有限公司,52,14,320200,7,2,3,3
15611,无锡市福曼科技有限公司,100,19,320200,24,2,3,3
15612,南京溧水丰盛机电制造有限公司,1080,26,320100,103,2,3,3
15613,温州双立标准件有限公司,100,11,330300,3,2,3,3
15614,成都红岩方大汽车悬架有限公司,700,17,510100,56,2,3,3
15615,斯太尔动力（常州）发动机有限公司,50000,8,320400,54,2,3,3
15616,丹阳市俊诚车辆配件有限公司,500,13,321100,1,2,3,3
15617,广州凌云汽车零部件有限公司,5968,12,440100,165,2,3,3
15618,天津市润祥机电有限公司,500,21,120000,18,1,3,2
15619,东莞一化精密注塑模具有限公司,5720,13,441900,358,2,2,3
15620,北京中兴新创塑料机械制造有限公司,536,19,110000,6,2,3,3
15621,长春速美达自动化设备有限公司,100,10,220100,1,2,3,3
15622,上海起锐自动化设备有限公司,500,12,310000,7,2,3,3
15623,威克泰克精密机械（大连）有限公司,350,8,210200,48,2,2,3
15624,凤城市恒信增压器配件有限公司,150,16,210600,30,2,3,3
15625,万都（哈尔滨）汽车底盘系统有限公司,6077,20,230100,0,2,2,3
15626,烟台市璐菱汽车配件有限公司,30,21,370600,0,2,3,3
15627,天津斯坦雷电气科技有限公司,24310,7,120000,162,2,2,3
15628,乐清市琪昌电子电器有限公司,50,25,330300,0,2,3,3
15629,无锡市易捷力五金有限公司,50,13,320200,9,2,3,3
15630,济南百惠凯希汽车零部件有限公司,392,21,370100,183,2,2,3
15631,武汉赛尔汽车模具有限公司,1000,15,420100,79,2,3,3
15632,深圳市奕源金属制品有限公司,1000,16,440300,17,2,3,3
15633,嘉善凯亿感应加热设备有限公司,600,9,330400,7,2,3,3
15634,武汉曼众精工机械有限公司,2625,14,420100,98,2,3,3
15635,常州市武进亚太机电配件有限公司,2000,23,320400,46,2,3,3
15636,芜湖海程橡塑有限公司,3000,14,340200,229,2,3,3
15637,上海亨诺模塑科技股份有限公司,2200,18,310000,51,1,3,2
15638,宁波凯达汽车部件有限公司,108,24,330200,24,2,3,3
15639,快特电波科技（苏州）有限公司,2252,18,320500,150,2,2,3
15640,湖北盈科众合机械零件有限公司,200,14,420100,5,2,3,3
15641,新乡平特滤清器有限公司,10000,21,410700,22,2,3,3
15642,四川汉玛动力配件有限公司,200,21,510600,0,2,3,3
15643,扬州市百利丰电器厂,40,14,321000,26,3,3,3
15644,广德利丰机械有限公司,500,11,341800,16,2,3,3
15645,杭州勤日汽车部件有限公司,2900,16,330100,0,2,3,3
15646,重庆市长安微车配件销售有限责任公司,6000,30,500000,0,2,3,3
15647,湖北凯米多智创科技有限公司,1000,9,421200,9,2,3,3
15648,火丁智能照明（珠海）有限公司,1000,6,441200,66,2,2,3
15649,东莞市爱瑞电子有限公司,1200,17,441900,198,2,3,3
15650,长葛市宏瑞鑫机械配件有限公司,48,8,411000,0,2,3,3
15651,大丰市天成精密铸造有限公司,200,12,320900,4,2,3,3
15652,沈阳维用精密机械有限公司,7600,29,210100,282,2,2,3
15653,温岭市鑫祥锻造有限公司,208,13,331000,43,2,3,3
15654,沧州宇航车辆附件有限公司,100,19,130900,0,2,3,3
15655,景德镇市通福实业有限公司,2000,18,360200,0,2,3,3
15656,阳谷合力模具有限公司,800,9,371500,0,2,3,3
15657,余姚市泰福密封件厂（普通合伙）,3,16,330200,0,3,3,3
15658,烟台市燕春工程塑料有限公司,50,21,370600,41,2,3,3
15659,广东景中景工业涂装设备有限公司,500,17,440100,145,2,3,3
15660,苏州和丰工业设备有限公司,2000,19,320500,23,2,3,3
15661,武汉市精华减速机制造有限公司,4500,25,420100,48,2,3,3
15662,滁州市扬峰汽配有限公司,200,12,341100,3,2,3,3
15663,淮南市金达力蓄电池有限责任公司,5200,17,340400,39,2,3,3
15664,湖北鸿冶管业科技有限公司,5000,20,420100,67,2,3,3
15665,浙江舟山市汇众汽车配件制造有限公司,100,17,330900,2,2,3,3
15666,上海宏驿精密机械有限公司,50,8,310000,0,2,3,3
15667,重庆杰贴科技有限公司,1000,10,500000,0,2,3,3
15668,上海冈匠精密五金制品有限公司,88,10,310000,26,2,3,3
15669,荆门市中金铝业铸造有限公司,500,22,420800,15,2,3,3
15670,赢诺自动机械（上海）有限公司,1179,15,310000,37,2,2,3
15671,上海赛露达汽车隔音材料有限公司,318,18,310000,30,2,3,3
15672,宁波杰贝特热塑有限公司,100,10,330200,9,2,3,3
15673,苏州蓝翱精密塑胶有限公司,100,13,320500,15,2,3,3
15674,东莞市瑞辉机械制造有限公司,2000,14,441900,189,2,3,3
15675,重庆华普精密机械有限责任公司,200,27,500000,27,2,2,3
15676,青岛弗尔迪测控有限公司,300,11,370200,5,2,3,3
15677,上海达博世丽物流设备有限公司,1600,19,310000,16,2,3,3
15678,四川莹润数码科技有限公司,1000,14,510100,3,2,3,3
15679,苏州市永升汽车配件制造有限公司,3050,22,320500,21,2,3,3
15680,诸暨市迅捷离合器有限公司,200,11,330600,95,2,3,3
15681,江西新裕隆汽车零部件有限公司,500,18,360400,0,2,3,3
15682,台州安玮斯汽车配件有限公司,100,9,331000,15,2,3,3
15683,上海温格乐汽车零部件制造有限公司,1000,20,310000,9,2,3,3
15684,四川南充亿龙齿轮有限责任公司,580,21,511300,0,2,3,3
15685,宁波碧彩实业有限公司,5000,38,330200,132,2,3,3
15686,上海若德电器有限公司,50,19,310000,1,2,3,3
15687,重庆乐荣电线电器有限公司,17160,10,500000,1,2,2,3
15688,湛江环球钢轮制造有限公司,8580,19,440800,0,2,2,3
15689,奥普（天津）工业配件有限公司,1000,10,120000,29,2,3,3
15690,上海永真机械配件有限公司,50,10,310000,26,2,3,3
15691,广东北重特钢有限公司,1000,12,440600,56,2,3,3
15692,盐城市韩奥机械制造有限公司,50,12,320900,0,2,3,3
15693,东台市东威精密铸造有限公司,238,21,320900,0,2,3,3
15694,上海劲羽精密冲压有限公司,100,12,310000,0,2,3,3
15695,东莞市盛达橡塑制品有限公司,50,22,441900,0,2,3,3
15696,吉林明德汽车零部件有限公司,1018,10,220100,0,2,3,3
15697,青岛六橡胶带有限公司,1000,17,370200,5,2,3,3
15698,长春佳林实业集团股份有限公司,12590,26,220100,0,1,3,2
15699,宁夏巨能机器人股份有限公司,5347,14,640100,243,1,3,2
15700,天津七所高科技有限公司,7373,21,120000,4,2,3,3
15701,中储恒科物联网系统有限公司,9000,8,410100,114,2,3,3
15702,上海御典自动化科技有限公司,100,12,310000,2,2,3,3
15703,九昌新能源技术（镇江）有限公司,300,4,321000,8,2,3,3
15704,天津市鼎力汽车散热器有限公司,50,17,120000,0,2,3,3
15705,济南跃驰汽车桥箱制造有限公司,800,18,370100,0,2,3,3
15706,重庆市金刚清泓科技有限公司,1600,12,500000,26,2,3,3
15707,常州市凯迪电器股份有限公司,7056,30,321100,2313,1,3,1
15708,扬州力安机械有限公司,500,5,321000,0,2,3,3
15709,大连力迪流体控制技术有限公司,1000,22,210200,82,2,3,3
15710,无锡推达金属制品有限公司,50,11,320200,0,2,3,3
15711,浙江泰盛紧固件有限公司,300,18,331100,0,2,3,3
15712,上海顶锋金属制品有限公司,9652,28,310000,118,2,2,3
15713,艾姆精密机械泰州有限公司,500,11,321200,109,2,3,3
15714,浙江热邦机械有限公司,3000,27,330300,0,2,3,3
15715,邵阳神风动力制造有限责任公司,654,25,430500,0,2,3,3
15716,天津丰通大塚纤维有限公司,8079,16,120000,35,2,2,3
15717,浙江众行汽车配件有限公司,1000,11,330400,0,2,3,3
15718,合美精密五金（深圳）有限公司,1700,16,440300,0,2,2,3
15719,丹阳市俊帆汽车部件厂,40,20,321100,33,3,3,3
15720,苏州兴弘美工业技术有限公司,100,6,320500,0,2,3,3
15721,济南二机床集团有限公司,32677,26,370100,3726,2,1,3
15722,沛鑫史宾纳数控机床（南京）有限公司,715,17,320100,0,2,2,3
15723,常州爱派涂装设备制造有限公司,51,13,320400,0,2,3,3
15724,昂莎尔汽车配件制造（廊坊）有限公司,300,6,131000,0,2,3,3
15725,武汉川合机械科技有限公司,2000,20,420100,0,2,3,3
15726,河北劲速车轮有限公司,300,20,130900,5,2,3,3
15727,艾尔维汽车工程技术（上海）有限公司,500,17,310000,109,2,2,3
15728,东莞市宝瑞电子有限公司,3000,15,441900,128,2,3,3
15729,上海南北机械电气工程有限公司,715,29,310000,0,2,2,3
15730,沈阳市电声器材厂,70,28,210100,7,3,1,3
15731,昆山新至升塑胶电子有限公司,38116,24,320500,1118,2,2,3
15732,泊头市泊莘电动汽车配件有限公司,50,8,130900,0,2,3,3
15733,上海杰皖五金机械加工厂,30,12,310000,4,3,3,3
15734,常熟市锡顺模具厂,60,20,320500,45,3,3,3
15735,广州三兴精密模具塑料工程有限公司,9037,32,440100,229,2,2,3
15736,苏州福镁塑业科技有限公司,1000,5,320500,12,2,3,3
15737,天津佰安汽车用品有限公司,3911,18,120000,156,2,2,3
15738,上海澳麟汽车零部件有限公司,200,12,310000,21,2,3,3
15739,日照鑫澳橡塑有限公司,200,5,371100,0,2,3,3
15740,蓬莱天日汽车部件有限公司,5800,22,370600,136,2,3,3
15741,丹阳市华新塑件有限公司,50,20,321100,1,2,3,3
15742,北京市华兴达涂装技术研究所,40,27,110000,0,1,3,2
15743,天津格特斯检测设备技术开发有限公司,1000,14,120000,67,2,3,3
15744,东莞市科达起重机械有限公司,1500,17,441900,0,2,3,3
15745,康舒电子（东莞）有限公司杭州分公司,3915,15,330100,0,3,3,3
15746,四川环州机电设备有限公司,5000,13,511700,0,2,3,3
15747,南京科益环保科技有限公司,100,10,320100,2,2,3,3
15748,常州超博换热器制造有限公司,200,11,320400,15,2,3,3
15749,香河紫辰汽车配件有限公司,1000,13,131000,3,2,3,3
15750,浙江风驰机械有限公司,6650,28,331000,443,2,3,3
15751,沈阳华康传动轴有限责任公司,50,26,210100,0,2,3,3
15752,山东龙口兴民车轮有限公司,15780,22,370600,0,2,3,3
15753,东莞市志诚宏业电子科技有限公司,50,5,441900,0,2,3,3
15754,深圳市同创机电一体化技术有限公司,2200,16,440300,0,2,3,3
15755,深圳市瑜宝机电有限公司,200,28,440300,0,2,3,3
15756,邢台义崴机械密封件科技有限公司,500,8,130500,0,2,3,3
15757,佛山市顺德区亿富电镀有限公司,30,11,440600,10,2,3,3
15758,深圳市协创模型技术有限公司,10,13,440300,0,2,3,3
15759,广州三池汽车配件有限公司,33605,18,440100,146,2,2,3
15760,大连万丰齿轮箱制造有限公司,50,19,210200,21,2,3,3
15761,瑞安市宏星汽车配件有限公司,50,19,330300,9,2,3,3
15762,宁波市鄞州百业兴家用电器配件厂,53,42,330200,0,3,3,3
15763,驶多飞汽车模具（上海）有限公司,443,19,310000,3,2,2,3
15764,宁波卓呈自动化装备有限公司,150,8,330200,9,2,3,3
15765,温州山度仪器有限公司,900,21,330300,31,2,3,3
15766,江苏中大工业涂装环保有限公司,1560,26,320900,0,2,2,3
15767,郑州永图机械设备有限公司,50,8,410100,0,2,3,3
15768,桂林广汇汽车配件有限公司,7000,33,450300,9,2,3,3
15769,杭州星杰汽车部件制造有限公司,1000,16,330100,9,2,3,3
15770,北京富霖金港电子有限公司,300,15,110000,9,2,3,3
15771,深圳市海利斯特科技有限公司,100,12,440300,14,2,3,3
15772,无锡市华纳汽车电子电器有限公司,52,19,320200,4,2,3,3
15773,迪爱恩特（上海）汽车配件有限公司,214,5,310000,0,2,2,3
15774,上海菲仁润滑油有限公司,50,21,310000,0,2,3,3
15775,东营市信义化工有限公司,3000,24,370500,14,2,3,3
15776,江苏华程工业制管股份有限公司,9000,25,320500,299,1,3,2
15777,苏州威博达汽车零部件有限公司,800,4,320500,46,2,3,3
15778,昆山佳迅鑫精密机械有限公司,30,16,320500,0,2,3,3
15779,台州市赛钢模具有限公司,1080,12,331000,58,2,3,3
15780,天津市春隆齿轮有限公司,50,24,120000,0,2,3,3
15781,佛山市南海盐步汽车配件五金厂,1200,21,440600,60,3,3,3
15782,苏州美加力贸易有限公司,345,15,320500,1,2,3,3
15783,宁波汉德汽车配件有限公司,500,12,330200,3,2,3,3
15784,青岛即东汽车零部件有限公司,6327,10,370200,281,2,3,3
15785,谱尼测试集团上海有限公司,4000,16,310000,1045,2,3,3
15786,太仓思卓力五金制品有限公司,50,9,320500,0,2,3,3
15787,杜尔涂装系统工程（上海）有限公司,1916,18,310000,1158,2,2,3
15788,南通市华天模具制造有限公司,600,15,320600,2,2,3,3
15789,东莞市世通仪器检测服务有限公司,2500,17,441900,228,2,3,3
15790,深圳市金洲精工科技股份有限公司,32000,36,440300,0,1,3,2
15791,牟特科技（北京）有限公司,1000,5,110000,0,2,3,3
15792,杭州临安德宝汽车配件有限公司,50,16,330100,0,2,3,3
15793,自贡大业高压容器有限责任公司,4149,19,510300,207,2,3,3
15794,温州史密斯涡轮增压器有限公司,518,12,330300,0,2,3,3
15795,玉环北众机械有限公司,50,10,331000,36,2,3,3
15796,重庆亚文汽车零部件有限公司,50,18,500000,0,2,3,3
15797,九江己瑞科技发展有限公司,500,13,360400,0,2,3,3
15798,景县丰源制管有限公司,43,12,131100,0,2,3,3
15799,苏州迪安电子有限公司,200,10,320500,13,2,3,3
15800,温州中特汽车部件有限公司,500,7,330300,29,2,3,3
15801,青岛康普顿科技股份有限公司,20000,18,370200,228,1,2,1
15802,重庆市后发汽车部件有限公司,80,7,500000,0,2,3,3
15803,江阴博晟特汽车零部件有限公司,50,11,320200,0,2,3,3
15804,镇江瑞赛机械工程有限公司,50,6,321100,0,2,3,3
15805,怡景（上海）五金制品有限公司,715,22,310000,126,2,2,3
15806,安徽奇超汽车零部件科技有限公司,1000,13,340100,0,2,3,3
15807,上海汉高实业有限公司,500,27,310000,2,2,3,3
15808,常州市海萍车辆部件有限公司,200,6,320400,0,2,3,3
15809,青岛众力伟创工业科技有限公司,1800,18,370200,5,2,3,3
15810,柳城塑创科技发展有限公司,1500,10,450200,126,2,3,3
15811,上海希翎智能科技有限公司,1000,6,310000,24,2,3,3
15812,南京赛瑞机电工程有限公司,600,18,320100,22,2,3,3
15813,深圳市芯飞源电子科技有限公司,100,6,440300,0,2,3,3
15814,沈阳鑫金服汽车配件制造有限公司,50,18,210100,0,2,3,3
15815,无锡鑫隆车辆配件厂,90,26,320200,0,3,3,3
15816,上海前哨齿轮有限公司,600,32,330100,23,2,3,3
15817,海斯坦普金属成型（武汉）有限公司,1119,18,420100,201,2,2,3
15818,上海明轼实业有限公司,100,7,310000,0,2,3,3
15819,南京瑞博橡塑实用技术研究所,10,26,320100,0,1,3,2
15820,江苏中鹏交通器材有限公司,500,22,321100,0,2,3,3
15821,上海燊星机器人科技有限公司,1400,7,310000,732,2,3,3
15822,成都长波数码电子有限公司,5000,19,510100,126,2,3,3
15823,东莞市腾铆五金制品有限公司,50,8,441900,0,2,3,3
15824,上海伊顿发动机零部件有限公司,19903,29,310000,2,2,3,3
15825,上海元诚实业有限公司,300,1,310000,0,2,3,3
15826,深圳市中天盛世科技有限公司,500,6,440300,0,2,3,3
15827,上海奇派电子科技有限公司,300,9,310000,6,2,3,3
15828,上海乐兹科技发展有限公司,100,21,310000,44,2,3,3
15829,深圳市摩力克润滑材料有限公司,100,12,440300,0,2,3,3
15830,浙江乍浦实业有限公司,10000,19,330400,25,2,3,3
15831,北京航天泰舟管道设备有限公司,500,13,110000,0,2,3,3
15832,海拉精密模具（长春）有限公司,2109,20,220100,173,2,2,3
15833,苏州工业园区明源金属有限公司,2000,23,320500,83,1,3,2
15834,临海市迪安模具有限公司,300,6,331000,58,2,3,3
15835,深圳市兴天艺模型技术有限公司,200,10,440300,0,2,3,3
15836,丹阳市锦绣车灯厂,40,21,321100,0,3,3,3
15837,无锡德士马注射机械有限公司,843,15,320200,61,2,2,3
15838,苏州联航智能科技有限公司,10,6,320500,4,2,3,3
15839,宁波方灵汽车泵业有限公司,150,21,330200,0,2,3,3
15840,宁波科隆铝轮科技有限公司,450,12,330200,11,2,3,3
15841,宁波市中威汽车部件有限公司,600,19,330200,0,2,2,3
15842,西安西联电器有限责任公司,560,24,610100,15,2,3,3
15843,青岛诺福克电子科技有限公司,300,11,370200,4,2,3,3
15844,北京爱力北方液压密封技术有限公司,500,16,110000,9,2,3,3
15845,河北普烁汽车内燃机缸体有限公司,500,11,131100,0,2,3,3
15846,东莞中岛华研五金有限公司,200,10,441900,22,2,3,3
15847,北京星宇车科技有限公司,28600,20,110000,445,2,2,3
15848,北京东南汽车部件有限公司,6506,19,110000,151,2,2,3
15849,厦门骏恒达电子科技有限公司,50,10,350200,3,2,3,3
15850,苏州美迈快速制造技术有限公司,1000,9,320500,18,2,3,3
